Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,GEORGIA POWER CUTHBERT DC2,61 E Dawson St,Near Hixon hardware store,Cuthbert,GA,39840,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.771004,-84.787905,2026-07-18,328764,2026-07-18 03:52:43 UTC,,,,2024-02-20,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,0,,1,125.0,0,,2026-07-18
ELEC,GEORGIA POWER CUTHBERT DC1,61 E Dawson St,,Cuthbert,GA,39840,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.77101,-84.787964,2026-07-18,328765,2026-07-18 03:52:43 UTC,,,,2024-02-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,1,125.0,0,,0,,2026-07-18
ELEC,HONDA MALL GA CPF25-01,3699 Buford Drive,,Buford,GA,30519,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.081914,-83.985928,2026-07-18,328950,2026-07-18 03:52:54 UTC,,,,2024-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,HONDA MALL GA CPF25-02,3699 Buford Drive,,Buford,GA,30519,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.081949,-83.985939,2026-07-18,329032,2026-07-18 03:52:55 UTC,,,,2024-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,JACKSON EMC NEESE,85 Spratlin Mill Rd,,Hull,GA,30646,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.06238,-83.273724,2026-07-18,329783,2026-07-18 03:36:31 UTC,,,,2024-03-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,62.0,1,62.5,0,,0,,2026-07-18
ELEC,Walton Vinings,4949 Oakdale Road,,Smyrna,GA,30080,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.83432081376954,-84.49108954637651,2026-07-17,329856,2026-07-17 01:14:08 UTC,,,,2021-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,,2026-07-18
ELEC,Walton Vinings,4949 Oakdale Road,,Smyrna,GA,30080,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.83432081376954,-84.49108954637651,2026-07-17,329856,2026-07-17 01:14:08 UTC,,,,2021-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,10.4,0,,0,,0,,0,,2026-07-18
ELEC,YKKAP America,4234 Ocmulgee East Boulevard,,Macon,GA,31217,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.811958952320104,-83.56745198140523,2026-07-18,329955,2026-07-18 01:05:44 UTC,,,,2024-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,8.3,0,,0,,0,,0,,2026-07-18
ELEC,YKKAP America,4234 Ocmulgee East Boulevard,,Macon,GA,31217,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.811958952320104,-83.56745198140523,2026-07-18,329955,2026-07-18 01:05:44 UTC,,,,2024-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,8.3,0,,0,,0,,0,,2026-07-18
ELEC,YKKAP America,4234 Ocmulgee East Boulevard,,Macon,GA,31217,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.811958952320104,-83.56745198140523,2026-07-18,329955,2026-07-18 01:05:44 UTC,,,,2024-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,8.3,0,,0,,0,,0,,2026-07-18
ELEC,YKKAP America,4234 Ocmulgee East Boulevard,,Macon,GA,31217,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.811958952320104,-83.56745198140523,2026-07-18,329955,2026-07-18 01:05:44 UTC,,,,2024-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,8.3,0,,0,,0,,0,,2026-07-18
ELEC,Modera Reynoldstown Apartments,780 Memorial Drive Southeast,,Atlanta,GA,30316,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.747251949284994,-84.36164133787622,2026-07-18,329957,2026-07-18 01:08:33 UTC,,,,2023-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,,2026-07-18
ELEC,Modera Reynoldstown Apartments,780 Memorial Drive Southeast,,Atlanta,GA,30316,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.747251949284994,-84.36164133787622,2026-07-18,329957,2026-07-18 01:08:33 UTC,,,,2023-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,,2026-07-18
ELEC,Shottenkirk Ford - Jasper,868 Highway 515 S,,Jasper,GA,30143,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,34.454642,-84.4545,2026-07-17,330121,2026-07-17 01:11:59 UTC,,,,2023-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,21.6,0,,0,,0,,0,,2026-07-18
ELEC,Shottenkirk Ford - Jasper,868 Highway 515 S,,Jasper,GA,30143,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,34.454642,-84.4545,2026-07-17,330121,2026-07-17 01:11:59 UTC,,,,2023-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,21.6,0,,0,,0,,0,,2026-07-18
ELEC,Shottenkirk Ford - Jasper,868 Highway 515 S,,Jasper,GA,30143,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,34.454642,-84.4545,2026-07-17,330121,2026-07-17 01:11:59 UTC,,,,2023-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,21.6,0,,0,,0,,0,,2026-07-18
ELEC,Shottenkirk Ford - Jasper,868 Highway 515 S,,Jasper,GA,30143,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,34.454642,-84.4545,2026-07-17,330121,2026-07-17 01:11:59 UTC,,,,2023-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,180.0,0,,0,,0,,2026-07-18
ELEC,Shottenkirk Ford - Jasper,868 Highway 515 S,,Jasper,GA,30143,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,34.454642,-84.4545,2026-07-17,330121,2026-07-17 01:11:59 UTC,,,,2023-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,180.0,0,,0,,0,,2026-07-18
ELEC,Flying J 630,1125 Bucksnort Road,,Jackson,GA,30233,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.207026,-84.0635,2026-07-18,330679,2026-07-18 00:02:17 UTC,,,,2024-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,,2026-07-18
ELEC,Flying J 630,1125 Bucksnort Road,,Jackson,GA,30233,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.207026,-84.0635,2026-07-18,330679,2026-07-18 00:02:17 UTC,,,,2024-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,,2026-07-18
ELEC,Flying J 630,1125 Bucksnort Road,,Jackson,GA,30233,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.207026,-84.0635,2026-07-18,330679,2026-07-18 00:02:17 UTC,,,,2024-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,,2026-07-18
ELEC,Flying J 630,1125 Bucksnort Road,,Jackson,GA,30233,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.207026,-84.0635,2026-07-18,330679,2026-07-18 00:02:17 UTC,,,,2024-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,350.0,0,,0,,0,,2026-07-18
ELEC,Pyne Road Park,300 Kingfisher Lane,,LaGrange,GA,30240,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,33.019176,-85.158896,2026-07-18,330754,2026-07-18 06:05:39 UTC,,,,2024-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,16.6,0,,0,,0,,0,,2026-07-18
ELEC,Pyne Road Park,300 Kingfisher Lane,,LaGrange,GA,30240,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,33.019176,-85.158896,2026-07-18,330754,2026-07-18 06:05:39 UTC,,,,2024-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,16.6,0,,0,,0,,0,,2026-07-18
ELEC,THE ENCORE APTS LVL 6 STATION 2,379 Cumberland Blvd SE,Parking level 6 in front of dog park.,Atlanta,GA,30339,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.879706,-84.454763,2026-07-18,330766,2026-07-18 03:34:14 UTC,,,,2024-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,12.0,0,,0,,0,,0,,2026-07-18
ELEC,GEORGIA POWER HAWKINS DC1,56 Broad St,Across from skate Park,Hawkinsville,GA,31036,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.283037,-83.464604,2026-07-18,330771,2026-07-18 03:53:05 UTC,,,,2024-03-19,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,0,,1,125.0,0,,2026-07-18
ELEC,GEORGIA POWER HAWKINS DC2,56 Broad St,City Hall,Hawkinsville,GA,31036,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.282347,-83.464782,2026-07-18,330772,2026-07-18 03:53:06 UTC,,,,2024-03-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,1,125.0,0,,0,,2026-07-18
ELEC,5 STAR HYUN ALB CPE250 LOT 1,711 East Oglethorpe Boulevard,,Albany,GA,31705,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.574086,-84.13333,2026-07-18,331004,2026-07-18 03:49:39 UTC,,,,2024-03-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,1,125.0,0,,0,,2026-07-18
ELEC,ALPHARETTA EV ALP 1,1500 Morrison Parkway,,Alpharetta,GA,30009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.05709,-84.29714,2026-07-18,331174,2026-07-18 03:53:50 UTC,,,,2024-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,ALPHARETTA EV ALP 1,1500 Morrison Parkway,,Alpharetta,GA,30009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.05709,-84.29714,2026-07-18,331174,2026-07-18 03:53:50 UTC,,,,2024-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,EV STATION LOT NGMC LUMPKIN 2,495 U.S. Hwy 19,Visitor Parking,Dahlonega,GA,30533,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.46471,-83.969876,2026-07-18,331461,2026-07-18 03:54:48 UTC,,,,2024-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,EV STATION LOT NGMC LUMPKIN 2,495 U.S. Hwy 19,Visitor Parking,Dahlonega,GA,30533,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.46471,-83.969876,2026-07-18,331461,2026-07-18 03:54:48 UTC,,,,2024-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,EV STATION LOT NGMC LUMPKIN 1,495 U.S. Hwy 19,Visitor Parking,Dahlonega,GA,30533,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.464745,-83.969984,2026-07-18,331462,2026-07-18 03:54:48 UTC,,,,2024-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,EV STATION LOT NGMC LUMPKIN 1,495 U.S. Hwy 19,Visitor Parking,Dahlonega,GA,30533,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.464745,-83.969984,2026-07-18,331462,2026-07-18 03:54:48 UTC,,,,2024-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,VININGS VIEW 1 VININGS VIEW,3483-3495 7 Pines Ct NW,By dumpster,Atlanta,GA,30339,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.873514,-84.468818,2026-07-18,331503,2026-07-18 01:30:30 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,VININGS VIEW 1 VININGS VIEW,3483-3495 7 Pines Ct NW,By dumpster,Atlanta,GA,30339,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.873514,-84.468818,2026-07-18,331503,2026-07-18 01:30:30 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,CITY-BROOKHAVEN LYNWOOD POOL,3360 Osborne Rd NE,in front of pool,Atlanta,GA,30319,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.887163,-84.345918,2026-07-18,331546,2026-07-18 03:39:20 UTC,,,,2024-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,CITY-BROOKHAVEN LYNWOOD POOL,3360 Osborne Rd NE,in front of pool,Atlanta,GA,30319,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.887163,-84.345918,2026-07-18,331546,2026-07-18 03:39:20 UTC,,,,2024-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV3,2800 Buford Drive,Station is on right side of building when entering from Buford drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.048256,-83.994314,2026-07-18,331765,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV3,2800 Buford Drive,Station is on right side of building when entering from Buford drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.048256,-83.994314,2026-07-18,331765,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV2,2800 Buford Drive,Station is on right side of building when entering from Buford drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.04834,-83.99424,2026-07-18,331766,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV2,2800 Buford Drive,Station is on right side of building when entering from Buford drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.04834,-83.99424,2026-07-18,331766,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV1,2800 Buford Drive,Station is on right side of building when entering from Buford Drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.04841,-83.994102,2026-07-18,331767,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV1,2800 Buford Drive,Station is on right side of building when entering from Buford Drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.04841,-83.994102,2026-07-18,331767,2026-07-18 03:55:09 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BUFORD MOB I 2800MOB EV4,2800 Buford Drive,Station is on back side of building when entering from Buford Drive,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.047986,-83.99434,2026-07-18,331768,2026-07-18 03:55:18 UTC,,,,2024-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,GEORGIA POWER SHALLOWFORD EXP,4404 North Shallowford Rd,the Station is located before the gate off of N Shallowford Rd,Atlanta,GA,30338,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.920916,-84.305856,2026-07-18,331776,2026-07-18 03:55:40 UTC,,,,2024-04-05,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,400.0,0,,0,,0,,2026-07-18
ELEC,GEORGIA POWER SHALLOWFORD EXP,4404 North Shallowford Rd,the Station is located before the gate off of N Shallowford Rd,Atlanta,GA,30338,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.920916,-84.305856,2026-07-18,331776,2026-07-18 03:55:40 UTC,,,,2024-04-05,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,400.0,0,,0,,0,,2026-07-18
ELEC,SUMMERHILL STATION 1,100 Fulton St SE Atlanta GA  30412,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742302,-84.3813,2026-07-18,331844,2026-07-18 02:53:25 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,SUMMERHILL STATION 1,100 Fulton St SE Atlanta GA  30412,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742302,-84.3813,2026-07-18,331844,2026-07-18 02:53:25 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,SUMMERHILL STATION 2,100 Fulton ST SE,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742676,-84.385994,2026-07-18,331845,2026-07-18 02:59:45 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,SUMMERHILL STATION 2,100 Fulton ST SE,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742676,-84.385994,2026-07-18,331845,2026-07-18 02:59:45 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BARRETT SURFACE 1 & 2,2650 Cobb Place Lane Northwest,Outside of parking garage entrance,Kennesaw,GA,30144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.017041,-84.572146,2026-07-18,331854,2026-07-18 03:52:35 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BARRETT SURFACE 1 & 2,2650 Cobb Place Lane Northwest,Outside of parking garage entrance,Kennesaw,GA,30144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.017041,-84.572146,2026-07-18,331854,2026-07-18 03:52:35 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BARRETT MB 69 & 70,2650 Cobb Place Lane Northwest,Inside gated parking garage,Kennesaw,GA,30144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.017037,-84.572132,2026-07-18,331855,2026-07-18 03:52:35 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BARRETT MB 69 & 70,2650 Cobb Place Lane Northwest,Inside gated parking garage,Kennesaw,GA,30144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.017037,-84.572132,2026-07-18,331855,2026-07-18 03:52:35 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
ELEC,BARRETT MB 65 & 66,2650 Cobb Place Lane Northwest,Inside gated parking garage,Kennesaw,GA,30144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.016967,-84.572062,2026-07-18,331856,2026-07-18 03:52:36 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,,2026-07-18
